0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.385683804750442505e-01 1.216213226318359375e+00 1.000000000000000000e+00
4.851520061492919922e-01 1.647166013717651367e-01 2.000000000000000000e+00
1.286191582679748535e+00 -1.656306505203247070e+00 3.000000000000000000e+00
1.117632508277893066e+00 -1.896591782569885254e+00 4.000000000000000000e+00
-1.195718646049499512e+00 -1.738082647323608398e+00 5.000000000000000000e+00
